faclid21	JURDID	state	county	faclname	city	zipP	stratum	finalweight	weight	confpop	confpopf	nconpop	nconpopf	totpop	totpopf	noncitz	noncitzf	week	weekn	weekf	adultm	adultmf	adultf	adultff	juvm	juvmf	juvf	juvff	totgender	totgenderf	adltjuv	adltjuvf	conv	convf	convunsent	convunsentf	convsent	convsentf	unconv	unconvf	unconvtrial	unconvtrialf	unconvhold	unconvholdf	unconvother	unconvotherf	s2qII3c	s2qII3cf	white	whitef	black	blackf	hisp	hispf	AIAN	AIANf	asian	asianf	nhopi	nhopif	tworace	tworacef	otherracespec	otherrace	otherracef	racedk	racedkf	racetotal	racetotalf	marshals	marshalsf	bop	bopf	ice	icef	bia	biaf	s2qII5a5spec	s2qII5a5	s2qII5a5f	instatepris	instateprisf	outstatepris	outstateprisf	instatejail	instatejailf	outstatejail	outstatejailf	s2qII5d	s2qII5df	peakdate	peakpop	peakpopf	adp	adpf	rated	ratedf	operation	operationf	design	designf	admis	admisf	release	releasef	convII10a	convII10af	unconvII10a	unconvII10af	convII10b	convII10bf	unconvII10b	unconvII10bf	convII10c	convII10cf	unconvII10c	unconvII10cf	convII10d	convII10df	unconvII10d	unconvII10df	convII10e	convII10ef	unconvII10e	unconvII10ef	convII10f	convfII10f	unconvII10f	unconvII10ff	s2II10gconv	s2II10gconvf	s2II10gfunconv	s2II10gfunconvf	emonitor	emonitorf	homedetn	homedetnf	commsrv	commsrvf	dayreport	dayreportf	pretrial	pretrialf	altwork	altworkf	treatment	treatmentf	otrnonconfs	otrnonconf	otrnonconff	nonconfd	nonconfdf	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	corrstaff	corrstafff	otherstaff	otherstafff	s4qIV1c	s4qIV1cf	assaultstaffYN	assaultcorr	assaultcorrf	assaultotrstaff	assaultotrstafff	deathstaffYN	deathcorr	deathcorrf	deathotrstaff	deathotrstafff	physassault	physassaultf	drugvio	drugviof	alcovio	alcoviof	weapon	weaponf	stolenprop	stolenpropf	escape	escapef	othermajvio	othermajviof	NCONPOP2
111067067061000000000	111067067	11	GWINNETT COUNTY	GWINNETT COUNTY DETENTION CENTER	LAWRENCEVILLE	30043	1	1.0595	1	2365	0	0	0	2365	0	285	1	1	0	0	2033	0	332	0	0	0	0	0	2365	0	0	0	516	0	0	0	516	0	1849	0	1522	0	174	0	153	0	2365	0	700	1	1192	1	402	1	0	1	47	1	0	1	0	1	 	0	1	24	1	2365	0	0	0	0	0	285	0	0	0	 	0	0	142	0	0	0	0	0	0	0	427	0	4	2532	0	2526	1	3396	0	2333	0	2765	0	792	0	726	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	1	104	1	439	1	2	0	0	0	0	2	0	0	0	0	106	1	0	1	0	1	1	1	0	1	0	1	0	9	0
111069069060100000000	111069069	11	HALL COUNTY	HALL COUNTY CORRECTIONAL INSTITUTION	GAINESVILLE	30507	1	1.0595	1	194	0	0	0	194	0	0	0	2	0	0	194	0	0	0	0	0	0	0	194	0	0	0	194	0	0	9	0	9	0	0	0	0	0	0	0	0	194	0	95	0	97	0	1	0	1	0	0	0	0	0	0	0	 	0	0	0	0	194	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	4	198	0	215	0	240	0	240	0	240	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	5	0	35	0	2	0	0	0	0	2	0	0	0	0	3	0	21	0	3	0	3	0	2	0	0	0	0	0	0
111069069061000000000	111069069	11	HALL COUNTY	HALL COUNTY DETENTION CENTER	GAINESVILLE	31507	1	1.0595	1	1099	0	19	0	1118	0	99	0	2	0	0	945	0	154	0	0	0	0	0	1099	0	0	0	317	0	0	0	317	0	782	0	274	0	0	0	508	0	1099	0	531	0	404	0	164	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1099	0	23	0	0	0	0	0	0	0	 	0	0	78	0	0	0	275	0	0	0	376	0	24	1140	0	1230	0	1350	0	1350	0	1350	0	200	0	252	0	2	0	72	0	7	0	12	0	60	0	7	0	18	0	19	0	27	0	6	0	20	0	2	0	134	0	118	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	19	0	12	0	7	0	0	0	0	0	19	0	12	0	7	0	19	0	190	0	48	0	238	0	2	0	0	0	0	2	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	19
111072072060100000000	111072072	11	HARRIS COUNTY	HARRIS COUNTY PRISON	HAMILTON	31811	8	2.9619	2.7519	110	0	0	0	110	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111072072061000000000	111072072	11	HARRIS COUNTY	HARRIS COUNTY JAIL	HAMILTON	31811	8	2.9619	2.7519	86	0	0	0	86	0	0	9	1	2	0	82	0	4	0	0	0	0	0	86	0	0	0	13	0	0	0	13	0	73	0	73	0	0	0	0	0	86	0	44	0	42	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	86	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	2	0	0	0	5	0	0	0	9	85	0	100	0	100	0	100	0	18	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
111075075061999900000	111075075	11	HENRY COUNTY	HENRY COUNTY	MCDONOUGH	30253	2	2.4858	2.4167	713	0	0	0	713	0	11	0	1	7	0	595	0	98	0	20	0	0	0	713	0	20	0	337	0	0	0	337	0	376	0	376	0	0	0	0	0	713	0	296	0	399	0	17	0	0	0	1	0	0	0	0	0	 	0	0	0	0	713	0	2	0	0	0	2	0	0	0	 	0	0	145	0	0	0	0	0	0	0	149	0	23	731	0	698	0	908	0	908	0	908	0	234	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
111076076061000000000	111076076	11	HOUSTON COUNTY	HOUSTON COUNTY DETENTION CENTER	Perry	31069	7	1.5369	1.4136	489	0	0	0	489	0	12	0	1	3	0	421	0	68	0	0	0	0	0	489	0	0	8	140	1	10	1	130	1	349	1	347	1	2	0	0	0	489	0	205	0	266	0	18	0	0	0	0	0	0	0	0	0	 	0	0	0	0	489	0	0	0	0	0	12	0	0	0	 	0	0	0	0	2	0	0	0	0	0	14	0	20	492	0	469	0	666	0	674	0	666	0	168	0	140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
111077077061000000000	111077077	11	IRWIN COUNTY	IRWIN COUNTY DETENTION CENTER	OCILLA	31774	3	4.2917	4.2917	683	0	0	0	683	0	337	0	2	0	0	505	0	178	0	0	0	0	0	683	0	0	0	0	0	0	0	0	0	683	0	46	0	300	0	337	0	683	0	133	0	100	0	400	0	0	0	50	0	0	0	0	0	 	0	0	0	0	683	0	321	0	0	0	337	0	0	0	county	24	0	0	0	0	0	0	0	0	0	682	0	29	683	0	672	0	1201	0	1201	0	1201	0	33	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111078078060099900000	111078078	11	JACKSON COUNTY	JACKSON COUNTY CORRECTIONAL INSTITUTION	JEFFERSON	30549	7	1.5369	1.4136	145	0	0	0	145	0	0	0	2	0	0	145	0	0	0	0	0	0	0	145	0	0	0	145	0	0	0	145	0	0	0	0	0	0	0	0	0	145	0	73	0	72	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	145	0	0	0	0	0	0	0	0	0	 	0	0	145	0	0	0	0	0	0	0	145	0	28	188	0	193	0	150	0	150	0	200	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111078078061000000000	111078078	11	JACKSON COUNTY	JACKSON COUNTY JAIL	JEFFERSON	30549	7	1.5369	1.4136	168	0	0	0	168	0	3	0	1	6	1	136	0	32	0	0	0	0	0	168	0	0	0	46	0	0	9	0	9	122	0	122	0	0	0	0	0	168	0	135	0	30	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	168	0	0	0	0	0	3	0	0	0	 	0	0	0	0	0	0	0	0	0	0	3	0	2	177	0	167	0	452	0	452	0	452	0	50	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
111081081060100000000	111081081	11	JEFFERSON COUNTY	JEFFERSON COUNTY CORRECTIONAL INSTITUTION	LOUISVILLE	30434	7	1.5369	1.4136	182	0	0	0	182	0	0	0	2	0	0	182	0	0	0	0	0	0	0	182	0	0	0	182	0	0	0	182	0	0	0	0	0	0	0	0	0	182	0	60	0	121	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	182	0	0	0	0	0	0	0	0	0	 	0	0	182	0	0	0	0	0	0	0	182	0	5	182	0	182	0	190	0	190	0	190	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111081081062000000000	111081081	11	JEFFERSON COUNTY	JEFFERSON COUNTY JAIL	LOUISVILLE	30434	7	1.5369	1.4136	109	0	0	0	109	0	0	0	1	3	0	99	0	10	0	0	0	0	0	109	0	0	8	15	0	0	0	15	0	94	0	45	0	32	0	17	0	109	0	15	0	91	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	109	0	28	0	0	0	0	0	0	0	 	0	0	15	0	0	0	2	0	0	0	45	0	11	118	0	105	0	128	0	128	0	128	0	23	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
111085085061000000000	111085085	11	LAMAR COUNTY	LAMAR COUNTY DETENTION CENTER	BARNESVILLE	30204	8	2.9619	2.7519	93	0	0	0	93	0	4	0	2	0	0	74	0	19	0	0	0	0	0	93	0	0	0	14	0	0	0	14	0	79	0	47	0	3	0	29	0	93	0	25	0	65	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	93	0	0	0	0	0	1	0	0	0	 	0	0	3	0	0	0	19	0	0	0	23	0	18	98	0	90	1	158	0	158	0	158	0	45	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111110110061000000000	111110110	11	PAULDING COUNTY	PAULDING COUNTY DETENTION CENTER	DALLAS	30132	7	1.5369	1.4136	273	0	0	0	273	0	1	0	1	12	0	215	0	47	0	11	0	0	0	273	0	11	0	103	0	12	0	91	0	170	0	170	0	0	1	0	0	273	0	191	0	79	0	2	0	0	0	0	0	0	0	0	0	 	0	0	1	0	273	0	0	0	0	0	2	0	0	0	 	0	0	14	0	0	0	0	0	0	0	16	0	4	291	0	280	0	300	0	300	0	300	0	114	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
111111111061000000000	111111111	11	PEACH COUNTY	PEACH COUNTY LAW ENFORCEMENT CENTER	FORT VALLEY	31030	9	5.8174	5.5377	88	0	0	0	88	0	1	0	2	0	0	70	0	15	0	3	0	0	0	88	0	2	0	0	0	43	0	10	0	0	0	32	0	3	0	0	0	88	0	28	0	56	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	88	0	0	0	0	0	1	0	0	0	 	0	0	5	0	0	0	4	0	1	0	11	0	25	100	0	180	0	200	0	200	0	200	0	66	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111117117061000000000	111117117	11	PUTNAM COUNTY	PUTNAM COUNTY SHERIFF'S DEPT. JAIL	EATONTON	31024	9	5.8174	5.5377	96	0	0	0	96	0	0	9	2	0	0	83	0	13	0	0	0	0	0	96	0	0	0	59	0	0	0	59	0	37	0	37	0	0	0	0	0	96	0	39	0	46	0	10	0	0	0	1	0	0	0	0	0	 	0	0	0	0	96	0	3	0	0	0	0	0	0	0	 	0	0	7	0	0	0	1	0	0	0	11	0	26	104	0	108	0	120	0	120	0	120	0	30	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111123123061000000000	111123123	11	SCHLEY COUNTY	SCHLEY COUNTY DETENTION CENTER	ELLAVILLE	31806	10	16.5886	15.7	8	0	0	0	8	0	0	0	2	0	0	8	0	0	0	0	0	0	0	8	0	0	0	2	0	2	0	0	0	6	0	6	0	0	0	0	0	8	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0	0	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	0	0	1	0	25	10	0	7	1	12	0	12	0	12	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111126126060099900000	111126126	11	SPALDING COUNTY	SPALDING COUNTY CORRECTIONAL INSTITUTION	GRIFFIN	30224	1	1.0595	1	380	0	0	0	380	0	2	0	2	0	0	380	0	0	0	0	0	0	0	380	0	0	8	380	0	0	0	380	0	0	8	0	8	0	8	0	8	380	0	138	0	233	0	8	0	1	0	0	0	0	0	0	0	 	0	0	0	0	380	0	0	0	0	0	0	0	0	0	 	0	0	380	0	0	0	0	0	0	0	380	0	11	384	0	374	0	384	0	384	0	384	0	8	0	3	0	0	0	0	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	0	8	3	0	0	8	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	10	0	72	0	2	0	0	0	0	2	0	0	0	0	12	0	72	0	5	0	2	0	6	0	0	0	6	0	0
111126126061000000000	111126126	11	SPALDING COUNTY	SPALDING COUNTY DETENTION CENTER	GRIFFIN	30224	1	1.0595	1	395	0	0	0	395	0	0	9	1	2	0	320	0	73	0	2	0	0	0	395	0	2	0	238	0	0	9	0	9	157	0	0	9	0	9	0	9	395	0	188	0	201	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	395	0	0	0	0	0	0	9	0	0	 	0	0	0	9	0	0	0	0	0	0	0	9	15	416	0	426	0	366	0	500	0	366	0	90	0	88	0	0	0	22	0	3	0	11	0	6	0	8	0	9	0	9	0	18	0	1	0	1	0	0	0	37	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	30	0	88	0	2	0	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	0	0	9	2
111129129060100000000	111129129	11	SUMTER COUNTY	SUMTER COUNTY CORRECTIONAL INSTITUTION	AMERICUS	31709	7	1.5369	1.4136	340	0	0	0	340	0	4	0	2	0	8	340	0	0	0	0	0	0	0	340	0	0	8	340	0	0	0	340	0	0	0	0	0	0	0	0	0	340	0	96	0	240	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	340	0	0	0	0	0	4	0	0	0	 	0	0	336	0	0	0	0	8	0	8	340	0	4	342	0	340	1	350	0	350	0	350	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111129129061000000000	111129129	11	SUMTER COUNTY	SUMTER COUNTY JAIL	AMERICUS	31719	7	1.5369	1.4136	190	1	0	0	190	1	5	1	2	0	0	170	1	20	1	0	0	0	0	190	1	0	0	20	1	0	1	20	1	170	1	160	1	10	1	0	1	190	1	60	1	120	1	10	1	0	1	0	1	0	1	0	1	 	0	1	0	1	190	1	2	1	0	1	10	1	0	1	 	0	1	20	1	0	1	15	1	0	0	47	1	22	200	1	194	1	280	0	210	0	260	0	20	1	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111136136060100000000	111136136	11	THOMAS COUNTY	THOMAS COUNTY PRISON	THOMASVILLE	31757	7	1.5369	1.4136	188	0	0	0	188	0	0	0	2	0	0	188	0	0	0	0	0	0	0	188	0	0	0	188	0	0	0	188	0	0	0	0	0	0	0	0	0	188	0	44	0	142	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	188	0	0	0	0	0	0	0	0	0	 	0	0	178	0	0	0	0	0	0	0	178	0	23	190	0	187	1	212	0	196	0	212	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111136136061000000000	111136136	11	THOMAS COUNTY	THOMAS COUNTY JAIL	THOMASVILLE	31792	7	1.5369	1.4136	288	0	0	0	288	0	2	0	1	5	0	262	0	26	0	0	0	0	0	288	0	0	0	85	0	0	9	0	9	203	0	201	0	0	0	2	0	288	0	82	0	203	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	288	0	0	0	0	0	0	0	0	0	 	0	0	44	0	0	0	0	0	0	0	44	0	29	288	0	225	0	480	0	326	0	240	0	81	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
111141141060100000000	111141141	11	TROUP COUNTY	TROUP COUNTY CORRECTIONAL INSTITUTION	LAGRANGE	30241	1	1.0595	1	335	0	0	0	335	0	0	0	2	0	0	335	0	0	0	0	0	0	0	335	0	0	0	335	0	0	0	335	0	0	0	0	0	0	0	0	0	335	0	103	0	224	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	335	0	0	0	0	0	0	0	0	0	 	0	0	266	0	0	0	0	0	0	0	266	0	13	346	0	341	0	372	0	372	0	372	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	4	0	84	0	2	0	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0
111141141061000000000	111141141	11	TROUP COUNTY	TROUP COUNTY JAIL	LA GRANGE	30240	1	1.0595	1	436	0	0	0	436	0	2	0	1	6	0	304	0	132	0	0	0	0	0	436	0	0	0	238	1	0	9	0	9	198	1	0	9	0	9	0	9	436	0	139	0	291	0	3	1	0	0	1	0	0	0	2	0	 	0	0	0	0	436	0	0	0	0	0	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	2	0	12	445	0	419	0	300	1	436	0	240	0	18	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	6	0	59	0	2	0	0	0	0	2	0	0	0	0	6	1	2	1	0	0	0	0	0	0	0	0	0	0	6
111145145061000000000	111145145	11	UPSON COUNTY	UPSON COUNTY SHERIFF'S OFFICE AND JAIL	THOMASTON	30286	8	2.9619	2.7519	126	0	0	0	126	0	1	0	2	0	0	105	0	21	0	0	0	0	0	126	0	0	0	39	1	10	1	29	1	87	1	79	1	0	9	8	1	126	0	61	1	64	1	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	126	0	0	0	0	0	0	0	0	0	 	0	0	10	0	0	0	0	0	0	0	10	0	15	158	1	136	1	217	0	217	0	217	0	32	1	43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111150150061000000000	111150150	11	WASHINGTON COUNTY	WASHINGTON COUNTY JAIL	Sandersville	31082	9	5.8174	5.5377	76	0	0	0	76	0	0	0	2	0	0	64	0	11	0	1	0	0	0	76	0	0	0	33	0	0	0	33	0	43	0	43	0	0	0	0	0	76	0	25	0	49	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	76	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	29	76	0	69	0	52	0	52	0	52	0	16	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111151151061000000000	111151151	11	WAYNE COUNTY	WAYNE COUNTY CORRECTION FACILITY	JESUP	31545	8	2.9619	2.7519	11	0	0	0	11	0	0	0	1	0	0	8	0	3	0	0	0	0	0	11	0	0	0	0	0	4	0	3	0	0	0	4	0	0	0	0	0	11	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	N/A	0	0	0	0	11	0	0	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	0	15	17	1	162	0	167	0	170	0	170	0	47	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
