faclid21	JURDID	state	county	faclname	city	zipP	stratum	finalweight	weight	confpop	confpopf	nconpop	nconpopf	totpop	totpopf	noncitz	noncitzf	week	weekn	weekf	adultm	adultmf	adultf	adultff	juvm	juvmf	juvf	juvff	totgender	totgenderf	adltjuv	adltjuvf	conv	convf	convunsent	convunsentf	convsent	convsentf	unconv	unconvf	unconvtrial	unconvtrialf	unconvhold	unconvholdf	unconvother	unconvotherf	s2qII3c	s2qII3cf	white	whitef	black	blackf	hisp	hispf	AIAN	AIANf	asian	asianf	nhopi	nhopif	tworace	tworacef	otherracespec	otherrace	otherracef	racedk	racedkf	racetotal	racetotalf	marshals	marshalsf	bop	bopf	ice	icef	bia	biaf	s2qII5a5spec	s2qII5a5	s2qII5a5f	instatepris	instateprisf	outstatepris	outstateprisf	instatejail	instatejailf	outstatejail	outstatejailf	s2qII5d	s2qII5df	peakdate	peakpop	peakpopf	adp	adpf	rated	ratedf	operation	operationf	design	designf	admis	admisf	release	releasef	convII10a	convII10af	unconvII10a	unconvII10af	convII10b	convII10bf	unconvII10b	unconvII10bf	convII10c	convII10cf	unconvII10c	unconvII10cf	convII10d	convII10df	unconvII10d	unconvII10df	convII10e	convII10ef	unconvII10e	unconvII10ef	convII10f	convfII10f	unconvII10f	unconvII10ff	s2II10gconv	s2II10gconvf	s2II10gfunconv	s2II10gfunconvf	emonitor	emonitorf	homedetn	homedetnf	commsrv	commsrvf	dayreport	dayreportf	pretrial	pretrialf	altwork	altworkf	treatment	treatmentf	otrnonconfs	otrnonconf	otrnonconff	nonconfd	nonconfdf	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	corrstaff	corrstafff	otherstaff	otherstafff	s4qIV1c	s4qIV1cf	assaultstaffYN	assaultcorr	assaultcorrf	assaultotrstaff	assaultotrstafff	deathstaffYN	deathcorr	deathcorrf	deathotrstaff	deathotrstafff	physassault	physassaultf	drugvio	drugviof	alcovio	alcoviof	weapon	weaponf	stolenprop	stolenpropf	escape	escapef	othermajvio	othermajviof	NCONPOP2
111028028061000000000	111028028	11	CHEROKEE COUNTY	CHEROKEE COUNTY ADULT DETENTION CENTER	CANTON	30115	1	1.0152	1	567	0	0	0	567	0	0	0	1	8	1	469	1	62	1	28	1	8	1	567	0	5	1	185	1	76	1	109	0	382	0	276	1	68	1	38	1	567	0	358	1	169	1	38	1	0	0	2	1	0	0	0	0	 	0	0	0	0	567	0	0	0	0	0	3	0	0	0	 	0	0	109	0	0	0	0	0	0	0	112	0	9	603	0	573	0	635	0	635	0	512	0	162	0	183	0	4	1	8	1	6	1	14	1	8	1	5	1	2	1	12	1	11	1	19	1	20	1	74	1	51	1	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	179	0	296	0	1	5	1	0	0	2	0	0	0	0	40	1	20	1	15	1	15	1	50	1	0	1	304	1	8
111031031061000000000	111031031	11	CLAYTON COUNTY	CLAYTON COUNTY JAIL	JONESBORO	30236	1	1.0152	1	1910	0	0	0	1910	0	160	0	1	28	0	1603	0	268	0	33	0	6	0	1910	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	1910	0	299	0	1487	0	113	0	1	0	10	0	0	0	0	0	 	0	0	0	0	1910	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	1860	0	1920	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	-9	0	0	0	0	-9	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	28
111031031062000000000	111031031	11	CLAYTON COUNTY	CLAYTON COUNTY PRISON	LOVEJOY	30250	1	1.0152	1	247	0	0	0	247	0	3	0	2	0	0	247	0	0	8	0	0	0	8	247	0	0	8	247	0	0	0	247	0	0	0	0	8	0	8	0	8	247	0	115	0	126	0	6	0	0	0	0	0	0	0	0	0	 	0	0	0	0	247	0	0	0	0	0	0	0	0	0	 	0	0	247	0	0	0	0	0	0	0	247	0	30	247	0	233	0	242	0	242	0	225	0	10	0	6	0	0	0	0	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	0	8	6	0	0	8	6	0	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	0	8	46	0	7	0	53	0	1	4	0	0	0	2	0	8	0	8	10	0	35	0	0	0	1	0	5	0	1	0	0	0	0
111033033061000000000	111033033	11	COBB COUNTY	COBB CO SHERIFF'S OFFICE JAIL & PRISON UNIT	Marietta	30090	1	1.0152	1	2117	0	0	0	2117	0	0	9	1	23	0	1763	0	318	0	36	0	0	0	2117	0	36	0	522	0	130	0	392	0	1595	0	1575	0	20	0	0	0	2117	0	787	1	1135	1	183	1	1	1	11	1	0	1	0	1	 	0	1	0	1	2117	0	0	0	0	0	10	0	0	0	 	0	0	295	0	0	0	10	0	0	0	315	0	3	2199	0	2342	0	3461	0	2600	0	3461	0	574	0	570	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	132	0	441	0	1	14	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	23
111035035060100000000	111035035	11	COLQUITT COUNTY	COLQUITT COUNTY CORRECTIONAL INSTITUTION	MOULTRIE	31776	7	1.4967	1.4136	195	0	0	0	195	0	0	0	2	0	0	195	0	0	0	0	0	0	0	195	0	0	0	195	0	0	0	195	0	0	0	0	0	0	0	0	0	195	0	45	1	140	1	5	1	0	0	1	0	0	0	0	0	 	0	0	4	1	195	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0	30	195	0	195	0	206	0	206	0	206	0	3	0	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111035035061000000000	111035035	11	COLQUITT COUNTY	COLQUITT COUNTY JAIL	MOULTRIE	31776	7	1.4967	1.4136	227	0	0	0	227	0	6	0	1	7	0	199	0	28	0	0	0	0	0	227	0	0	0	36	0	0	0	36	0	191	0	185	0	2	0	4	0	227	0	102	0	107	0	16	0	0	0	1	0	0	0	1	0	 	0	0	0	0	227	0	0	0	0	0	6	0	0	0	 	0	0	36	0	0	0	2	0	0	0	44	0	5	255	0	257	0	210	0	230	0	210	0	56	0	60	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	7
111040040061000000000	111040040	11	CRISP COUNTY	CRISP COUNTY JAIL	CORDELE	31015	8	2.8873	2.7519	178	0	0	0	178	0	4	0	2	0	0	151	0	27	0	0	0	0	0	178	0	0	0	64	0	0	0	64	0	114	0	75	0	39	0	0	0	178	0	45	0	94	0	38	0	0	0	1	0	0	0	0	0	 	0	0	0	0	178	0	8	0	1	0	3	0	0	0	 	0	0	43	0	0	0	8	0	0	0	63	0	13	201	0	182	0	168	0	250	0	168	0	50	0	52	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111042042061000000000	111042042	11	DAWSON COUNTY	DAWSON COUNTY DETENTION CENTER	Dawsonville	30534	8	2.8873	2.7519	175	0	0	0	175	0	0	9	1	1	0	139	0	35	0	1	0	0	0	175	0	1	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	175	0	163	0	7	0	4	0	0	0	1	0	0	0	0	0	 	0	8	0	0	175	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	22	187	0	171	0	192	0	192	0	192	0	26	0	38	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1
111043043061000000000	111043043	11	DECATUR COUNTY	DECATUR COUNTY CORRECTIONAL INSTITUTION	Bainbridge	39817	7	1.4967	1.4136	344	0	0	0	344	0	6	1	2	0	0	344	0	0	0	0	0	0	0	344	0	0	0	344	0	0	0	344	0	0	0	0	0	0	0	0	0	344	0	74	1	258	1	10	1	0	0	2	1	0	0	0	0	 	0	0	0	0	344	0	0	0	0	0	0	0	0	0	 	0	0	344	0	0	0	0	0	0	0	344	0	22	347	0	325	1	378	0	378	0	378	0	8	1	9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111043043062000000000	111043043	11	DECATUR COUNTY	DECATUR COUNTY JAIL	BAINBRIDGE	39817	7	1.4967	1.4136	143	1	0	1	143	1	0	9	-9	0	0	0	9	0	9	0	9	0	9	143	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	143	1	143	1	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	115	1	143	1	0	9	0	9	0	9	0	9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111044044061000000000	111044044	11	DEKALB COUNTY	DEKALB COUNTY JAIL	Decatur	30032	1	1.0152	1	3302	0	0	0	3302	0	0	9	1	9	0	2948	0	354	0	0	0	0	0	3302	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	3302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	3302	0	3302	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	11	3379	0	3326	0	3636	0	3636	0	3800	0	819	0	830	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	0	164	0	717	0	2	0	0	0	0	2	0	0	0	0	210	0	0	0	0	0	12	0	0	0	0	0	0	0	9
111047047061000000000	111047047	11	DOUGHERTY COUNTY	DOUGHERTY COUNTY JAIL FACILITY	Albany	31705	1	1.0152	1	948	0	0	0	948	0	12	0	1	9	0	830	0	112	0	5	0	1	0	948	0	6	0	358	0	6	0	352	0	590	0	580	0	10	0	0	0	948	0	145	0	802	0	0	0	0	0	0	0	1	0	0	0	 	0	0	0	0	948	0	2	0	0	0	12	0	0	0	Local/State	58	0	158	0	0	0	0	0	0	0	230	0	7	988	0	922	0	1230	0	1230	0	1230	0	204	0	209	0	1	0	56	0	15	0	35	0	16	0	10	0	26	0	14	0	27	0	4	0	3	0	2	0	88	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	56	0	198	0	1	1	0	0	0	2	0	0	0	0	15	1	3	1	2	1	9	1	8	1	1	1	0	1	9
111048048061000000000	111048048	11	DOUGLAS COUNTY	DOUGLAS COUNTY SHERIFF'S OFFICE JAIL	DOUGLASVILLE	30134	1	1.0152	1	792	1	0	0	792	1	0	9	2	0	0	611	1	154	1	26	1	1	1	792	1	15	1	446	1	309	1	137	1	346	1	309	1	2	1	35	1	792	1	333	1	459	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	792	1	0	0	0	0	0	0	0	0	 	0	0	193	1	0	0	0	0	0	0	193	1	2	817	1	820	0	480	1	810	1	480	1	214	1	200	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	342	1	1	1	1	0	0	2	0	0	0	0	20	1	28	1	0	9	0	9	31	1	1	1	27	1	0
111051051060100000000	111051051	11	EFFINGHAM COUNTY	EFFINGHAM COUNTY PRISON	SPRINGFIELD	31329	7	1.4967	1.4136	256	0	0	0	256	0	0	0	2	0	0	256	0	0	0	0	0	0	0	256	0	0	0	256	0	0	0	256	0	0	0	0	0	0	0	0	0	256	0	75	0	172	0	9	0	0	0	0	0	0	0	0	0	 	0	0	0	0	256	0	0	0	0	0	0	0	0	0	 	0	0	250	0	0	0	6	0	0	0	256	0	30	256	0	246	0	256	0	256	0	256	0	11	0	5	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111051051061000000000	111051051	11	EFFINGHAM COUNTY	EFFINGHAM COUNTY JAIL	Springfield	31329	7	1.4967	1.4136	100	1	0	0	100	1	0	0	1	3	1	84	1	16	1	0	0	0	0	100	1	0	0	34	1	0	0	0	0	66	1	0	0	0	0	0	0	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	100	1	100	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	2	0	0	0	2	0	6	113	1	164	1	130	0	130	0	130	0	33	0	20	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3
111057057060100000000	111057057	11	FLOYD COUNTY	FLOYD COUNTY PRISON	ROME	30161	1	1.0152	1	349	0	0	0	349	0	8	1	1	65	0	349	0	0	0	0	0	0	0	349	0	0	0	349	0	0	9	0	9	0	0	0	0	0	0	0	0	349	0	138	0	198	0	12	0	0	0	0	0	0	0	0	0	 	0	0	1	0	349	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	30	349	0	341	0	448	0	448	0	448	0	3	0	4	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	9	0	54	0	2	0	0	0	0	2	0	0	0	0	37	0	75	0	2	0	7	0	0	0	0	0	0	0	65
111057057061000000000	111057057	11	FLOYD COUNTY	FLOYD COUNTY JAIL	Rome	30161	1	1.0152	1	718	0	0	0	718	0	0	9	1	1	0	591	0	127	0	0	0	0	0	718	0	0	8	629	0	0	9	0	9	89	0	0	9	0	9	0	9	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	718	0	718	0	0	0	0	0	0	0	0	0	 	0	0	153	0	0	0	0	0	0	0	153	0	7	791	0	772	0	828	0	0	9	828	0	121	0	159	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	4	0	78	0	2	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	9	1
111060060060000006600	111060060	11	FULTON COUNTY	FULTON COUNTY	ATLANTA	30318	1	1.0152	1	2551	0	0	0	2551	0	0	9	1	3	0	2363	1	188	0	0	9	0	9	2551	0	0	9	970	1	0	1	970	1	1581	1	883	1	31	1	667	1	2551	0	181	0	2270	0	94	0	2	0	4	0	0	0	0	9	 	0	8	0	0	2551	0	0	9	0	9	0	9	0	0	 	0	1	0	9	72	1	0	9	0	9	72	0	13	2650	1	2431	1	2652	0	2500	0	2250	0	895	0	1125	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	1	78	1	758	1	1	2	0	1	0	2	0	0	0	0	112	1	67	1	0	0	92	1	76	1	0	0	12	1	3
111060060062000000000	112060060	11	SOUTH FULTON	SOUTH FULTON REGIONAL JAIL	Union City	30291	12	1.0469	1	121	0	0	0	121	0	0	9	1	0	0	79	0	41	0	1	0	0	0	121	0	1	0	0	0	0	0	0	0	121	0	121	0	0	0	0	0	121	0	11	0	80	0	28	0	0	0	1	0	1	0	0	0	 	0	0	0	0	121	0	32	0	5	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	37	0	6	149	0	136	1	185	0	185	0	320	0	109	0	114	0	0	0	37	0	0	0	49	0	0	0	15	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	2	0	28	0	2	0	0	0	0	2	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0
111063063061000000000	111063063	11	GLYNN COUNTY	GLYNN COUNTY DETENTION CENTER	BRUNSWICK	31520	7	1.4967	1.4136	464	0	0	0	464	0	0	9	1	1	0	389	0	71	0	4	0	0	0	464	0	0	9	36	0	0	9	0	9	428	0	0	9	0	9	0	9	464	0	220	0	243	0	0	0	0	0	0	0	0	0	0	0	OTHER	1	0	0	0	464	0	8	0	0	0	6	0	0	0	 	0	0	0	0	0	0	0	0	0	0	14	0	8	490	0	468	0	344	0	448	0	344	0	100	0	84	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1
111064064061000000000	111064064	11	GORDON COUNTY	GORDON COUNTY JAIL	Calhoun	30701	3	4.2917	4.2917	304	0	0	0	304	0	5	0	2	0	0	252	0	52	0	0	0	0	0	304	0	0	0	216	0	1	0	215	0	88	0	80	0	2	0	6	0	304	0	230	0	44	0	28	0	1	0	1	0	0	0	0	0	 	0	0	0	0	304	0	0	0	0	0	5	0	0	0	 	0	0	60	0	0	0	32	0	4	0	101	0	20	311	0	299	0	376	0	376	0	376	0	316	0	309	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111066066061000000000	111066066	11	GREENE COUNTY	GREENE COUNTY LAW ENFORCEMENT CENTER	GREENSBORO	30642	9	5.9946	5.5377	66	0	0	0	66	0	0	0	2	0	0	60	0	6	0	0	0	0	0	66	0	0	0	21	0	8	0	13	0	45	0	45	0	0	0	0	0	66	0	17	0	49	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	66	0	0	0	0	0	0	0	0	0	 	0	0	9	0	0	0	0	0	0	0	9	0	30	66	0	81	0	120	1	120	1	0	1	15	1	23	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111067067060100000000	111067067	11	GWINNETT COUNTY	GWINNETT CO DEPARTMENT OF CORRECTIONS	LAWRENCEVILLE	30043	1	1.0152	1	454	0	787	0	1241	0	20	1	2	0	0	442	0	12	0	0	0	0	0	454	0	0	0	454	0	0	0	454	0	0	0	0	0	0	0	0	0	454	0	200	1	214	1	30	1	0	0	10	1	0	0	0	0	 	0	0	0	0	454	0	0	0	0	0	20	1	0	0	...other countries...	20	1	130	0	0	0	0	0	0	0	170	0	23	467	0	472	0	800	0	640	1	800	0	29	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	25	1	0	0	3	1	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	787	0	0	0	 	0	0	787	0	551	0	236	0	0	0	0	0	787	0	787	0	0	0	787	0	104	0	30	0	134	0	2	0	0	0	0	2	0	0	0	0	50	1	90	1	7	1	5	1	4	1	45	1	10	1	787
111067067061000000000	111067067	11	GWINNETT COUNTY	GWINNETT COUNTY DETENTION CENTER	Lawrenceville	30043	1	1.0152	1	2749	0	0	0	2749	0	0	9	1	3	0	2394	0	355	0	0	0	0	0	2749	0	0	0	644	0	0	0	644	0	2105	0	2062	0	43	0	0	0	2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2749	0	2749	0	0	0	0	0	602	0	0	0	 	0	0	228	0	0	0	118	0	0	0	948	0	4	2797	0	2608	0	3396	0	2765	0	2765	0	756	0	708	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	147	0	366	0	1	2	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	3
111069069060100000000	111069069	11	HALL COUNTY	HALL COUNTY CORRECTIONAL INSTITUTION	GAINESVILLE	30507	1	1.0152	1	235	0	0	0	235	0	0	0	2	0	0	235	0	0	0	0	0	0	0	235	0	0	0	235	0	0	9	0	9	0	0	0	0	0	0	0	0	235	0	110	0	120	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	235	0	0	0	0	0	0	0	0	0	 	0	0	159	0	0	0	0	0	0	0	159	0	30	235	0	223	0	240	0	240	0	240	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	33	0	1	2	0	0	0	2	0	0	0	0	8	0	52	0	1	0	19	0	0	0	0	0	169	0	0
111069069061000000000	111069069	11	HALL COUNTY	HALL COUNTY DETENTION CENTER	GAINESVILLE	31507	1	1.0152	1	1260	0	15	0	1275	0	92	0	2	0	0	1081	0	179	0	0	0	0	0	1260	0	0	0	662	0	280	0	382	0	598	0	192	0	0	0	406	0	1260	0	618	0	446	0	186	0	2	0	0	0	8	0	0	0	 	0	0	0	0	1260	0	37	0	0	0	0	0	0	0	 	0	0	86	0	0	0	406	0	0	0	529	0	30	1293	0	1260	0	1350	0	1350	0	1350	0	364	0	259	0	5	0	58	0	8	0	33	0	20	0	19	0	31	0	18	0	28	0	22	0	11	0	6	0	103	0	156	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	15	0	9	0	6	0	0	0	0	0	15	0	7	0	8	0	15	0	200	0	50	0	250	0	2	0	0	0	0	2	0	0	0	0	51	0	0	0	0	0	3	0	4	0	0	0	1	0	15
111072072060100000000	111072072	11	HARRIS COUNTY	HARRIS COUNTY PRISON	HAMILTON	31811	8	2.8873	2.7519	110	0	0	0	110	0	0	0	2	0	0	110	0	0	0	0	0	0	0	110	0	0	0	110	0	0	0	110	0	0	0	0	0	0	0	0	0	110	0	31	0	78	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	110	0	0	0	0	0	0	0	0	0	 	0	0	110	0	0	0	0	0	0	0	110	0	30	110	0	104	1	128	0	110	0	128	0	4	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
