faclid21	jurdid	state	county	faclname	city	zipP	stratum	finalweight	weight	confpop	confpopf	nconpop	nconpopf	totpop	totpopf	noncitz	noncitzf	week	weekn	weekf	adultm	adultmf	adultf	adultff	juvm	juvmf	juvf	juvff	totgender	totgenderf	adltjuv	adltjuvf	conv	convf	convunsent	convunsentf	convsent	convsentf	unconv	unconvf	unconvtrial	unconvtrialf	unconvhold	unconvholdf	unconvother	unconvotherf	s2qII3c	s2qII3cf	white	whitef	black	blackf	hisp	hispf	AIAN	AIANf	asian	asianf	nhopi	nhopif	tworace	tworacef	otherracespec	otherrace	otherracef	racedk	racedkf	racetotal	racetotalf	marshals	marshalsf	bop	bopf	ice	icef	bia	biaf	s2qII5a5spec	s2qII5a5	S2QII5A5F	instatepris	instateprisf	outstatepris	outstateprisf	instatejail	instatejailf	outstatejail	outstatejailf	s2qII5d	s2qII5df	peakdate	peakpop	peakpopf	adp	adpf	rated	ratedf	operation	operationf	design	designf	admis	admisf	release	releasef	convII10a	convII10af	unconvII10a	unconvII10af	convII10b	convII10bf	unconvII10b	unconvII10bf	convII10c	convII10cf	unconvII10c	unconvII10cf	convII10d	convII10df	unconvII10d	unconvII10df	convII10e	convII10ef	unconvII10e	unconvII10ef	convII10f	convfII10f	unconvII10f	unconvII10ff	s2II10gconv	s2II10gconvf	s2II10gfunconv	s2II10gfunconvf	emonitor	emonitorf	homedetn	homedetnf	commsrv	commsrvf	dayreport	dayreportf	pretrial	pretrialf	altwork	altworkf	treatment	treatmentf	otrnonconfs	otrnonconf	otrnonconff	nonconfd	nonconfdf	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	corrstaff	corrstafff	otherstaff	otherstafff	s4qIV1c	s4qIV1cf	assaultstaffYN	assaultcorr	assaultcorrf	assaultotrstaff	assaultotrstafff	deathstaffYN	deathcorr	deathcorrf	deathotrstaff	deathotrstafff	physassault	physassaultf	drugvio	drugviof	alcovio	alcoviof	weapon	weaponf	stolenprop	stolenpropf	escape	escapef	othermajvio	othermajviof	NCONPOP2
111040040061000000000	111040040	11	CRISP COUNTY	CRISP COUNTY JAIL	CORDELE	31015	8	2.7519	2.7519	196	0	0	0	196	0	6	0	2	0	0	161	0	35	0	0	0	0	0	196	0	0	0	56	0	0	0	56	0	140	0	140	0	0	0	0	0	196	0	56	0	121	0	18	0	0	0	1	0	0	0	0	0	 	0	0	0	0	196	0	30	0	1	0	5	0	0	0	 	0	0	56	0	1	0	3	0	0	0	96	0	15	209	0	200	0	225	0	250	0	170	0	39	0	41	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111042042061000000000	111042042	11	DAWSON COUNTY	DAWSON COUNTY DETENTION CENTER	Dawsonville	30534	8	2.7519	2.7519	187	0	0	0	187	0	23	0	1	4	0	147	0	40	0	0	0	0	0	187	0	0	0	110	0	0	9	0	9	77	0	42	0	29	0	6	0	187	0	176	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	1	0	0	0	0	0	0	25	0	0	0	0	0	0	0	26	0	9	187	0	164	0	204	0	204	0	204	0	29	0	21	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111043043061000000000	111043043	11	DECATUR COUNTY	DECATUR COUNTY CORRECTIONAL INSTITUTION	Bainbridge	39817	7	1.4136	1.4136	307	0	0	0	307	0	0	9	2	0	0	307	0	0	0	0	0	0	0	307	0	0	0	307	0	0	0	307	0	0	0	0	0	0	0	0	0	307	0	72	0	230	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	307	0	0	0	0	0	0	0	0	0	 	0	0	307	0	0	0	0	0	0	0	307	0	24	313	0	283	1	378	0	378	0	378	0	5	0	7	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111043043062000000000	111043043	11	DECATUR COUNTY	DECATUR COUNTY JAIL	BAINBRIDGE	39817	7	1.4136	1.4136	143	0	0	0	143	0	0	0	1	9	0	123	0	18	0	2	0	0	0	143	0	0	0	90	0	50	0	40	0	53	0	40	0	3	0	10	0	143	0	25	0	108	0	10	0	0	0	0	0	0	0	0	0	 	0	0	0	0	143	0	0	0	0	0	0	0	0	0	 	0	0	143	0	0	0	0	0	0	0	143	0	10	143	0	115	0	143	0	200	0	0	9	5	0	10	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111044044061000000000	111044044	11	DEKALB COUNTY	DEKALB COUNTY JAIL	Decatur	30032	1	1.0113	1	3516	0	0	0	3516	0	0	0	1	1	0	3165	0	351	0	0	0	0	0	3516	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	3516	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	3516	0	3516	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	26	3517	0	3560	0	3636	0	3636	0	3800	0	859	0	1659	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	168	0	736	0	1	4	1	0	0	2	0	0	0	0	1480	0	0	9	0	0	27	1	0	0	0	0	0	0	0
111047047061000000000	111047047	11	DOUGHERTY COUNTY	DOUGHERTY COUNTY JAIL FACILITY	Albany	31705	1	1.0113	1	914	0	0	0	914	0	10	0	1	6	0	797	0	112	0	4	0	1	0	914	0	5	0	348	0	10	0	338	0	566	0	565	0	1	0	0	8	914	0	139	0	774	0	0	8	0	8	0	8	1	0	0	8	 	0	8	0	8	914	0	1	0	0	0	10	0	0	0	 	0	0	131	0	0	0	0	0	0	0	142	0	5	955	0	919	0	1230	0	900	0	1230	0	169	0	206	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	9	0	194	0	1	5	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0
111048048061000000000	111048048	11	DOUGLAS COUNTY	DOUGLAS COUNTY SHERIFF'S OFFICE JAIL	DOUGLASVILLE	30134	1	1.0113	1	835	0	0	0	835	0	2	0	2	0	0	717	0	113	0	3	0	2	0	835	0	0	0	264	1	0	1	264	1	571	1	522	1	49	0	0	0	835	0	342	0	493	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	835	0	0	0	0	0	0	0	0	0	 	0	0	147	0	0	0	0	0	0	0	147	0	15	871	0	761	0	480	0	810	0	480	0	10	0	25	0	0	0	0	0	0	0	0	0	2	0	1	0	7	0	3	0	5	0	0	0	4	0	3	0	18	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	15	0	96	0	1	1	0	0	1	2	0	0	0	0	25	0	70	0	0	0	0	0	30	0	1	0	5	0	0
111051051060100000000	111051051	11	EFFINGHAM COUNTY	EFFINGHAM COUNTY PRISON	SPRINGFIELD	31329	7	1.4136	1.4136	249	0	0	0	249	0	0	0	2	0	0	249	0	0	0	0	0	0	0	249	0	0	0	249	0	0	0	249	0	0	0	0	0	0	0	0	0	249	0	55	0	186	0	8	0	0	0	0	0	0	0	0	0	 	0	0	0	0	249	0	0	0	0	0	0	0	0	0	 	0	0	248	0	0	0	1	0	0	0	249	0	30	249	0	242	0	256	0	256	0	256	0	6	0	5	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111051051061000000000	111051051	11	EFFINGHAM COUNTY	EFFINGHAM COUNTY JAIL	Springfield	31329	7	1.4136	1.4136	140	0	0	0	140	0	0	9	1	0	9	124	1	16	1	0	0	0	0	140	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	140	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	140	0	140	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	110	1	130	1	0	9	0	9	0	9	0	9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111057057060100000000	111057057	11	FLOYD COUNTY	FLOYD COUNTY PRISON	ROME	30161	1	1.0113	1	343	0	0	0	343	0	0	0	2	0	0	343	0	0	0	0	0	0	0	343	0	0	0	343	0	0	0	343	0	0	0	0	0	0	0	0	0	343	0	125	0	212	0	6	0	0	9	0	9	0	9	0	9	 	0	9	0	9	343	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	29	346	0	364	0	448	0	448	0	0	9	12	0	2	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	10	0	29	0	2	0	0	0	0	2	0	0	0	0	24	0	70	0	0	9	0	9	0	9	1	0	0	9	0
111057057061000000000	111057057	11	FLOYD COUNTY	FLOYD COUNTY JAIL	Rome	30161	1	1.0113	1	744	0	0	0	744	0	0	9	1	0	9	621	0	123	0	0	0	0	0	744	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	744	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	744	0	744	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	0	9	677	0	821	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	-9	0	9	0	9	-9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0
111060060060000006600	111060060	11	FULTON COUNTY	FULTON COUNTY	ATLANTA	30318	1	1.0113	1	2271	0	0	0	2271	0	0	9	1	2	0	2067	1	204	1	0	9	0	9	2271	0	0	9	861	0	0	9	861	0	1410	1	1370	0	40	0	0	0	2271	0	215	0	1982	0	64	0	1	0	8	0	0	0	0	9	Unkown	1	0	0	0	2271	0	0	0	0	0	0	0	0	0	 	0	0	227	0	0	9	0	9	40	0	267	0	29	2300	0	2269	1	2652	0	2500	0	2250	0	1012	0	1146	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	103	0	604	0	1	15	1	0	0	2	0	0	0	0	303	0	0	0	0	0	7	0	0	0	19	0	3	0	0
111060060062000000000	112060060	11	SOUTH FULTON	SOUTH FULTON REGIONAL JAIL	Union City	30291	12	1.0152	1	100	0	0	0	100	0	0	9	1	2	0	83	0	17	0	0	0	0	0	100	0	0	8	0	9	0	9	0	9	0	9	0	9	0	9	0	9	100	0	11	0	57	0	32	0	0	0	0	0	0	0	0	0	 	0	0	0	0	100	0	45	0	5	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	50	0	10	118	0	219	0	320	0	320	0	320	0	97	0	89	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	8	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	5	0	38	0	2	0	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0
111063063061000000000	111063063	11	GLYNN COUNTY	GLYNN COUNTY DETENTION CENTER	BRUNSWICK	31520	7	1.4136	1.4136	505	0	0	0	505	0	25	0	2	0	0	413	0	92	0	0	0	0	0	505	0	0	0	178	0	0	0	178	0	327	0	249	0	74	0	4	0	505	0	201	0	278	0	26	0	0	0	0	0	0	0	0	0	 	0	0	0	0	505	0	9	0	0	0	20	0	0	0	 	0	0	14	0	0	0	24	0	7	0	74	0	24	536	0	480	0	446	0	539	0	446	0	103	0	117	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111064064061000000000	111064064	11	GORDON COUNTY	GORDON COUNTY JAIL	Calhoun	30701	3	4.2917	4.2917	305	0	0	0	305	0	4	0	2	0	0	258	0	47	0	0	0	0	0	305	0	0	0	222	0	0	0	222	0	83	0	77	0	6	0	0	0	305	0	236	0	47	0	21	0	1	0	0	0	0	0	0	0	 	0	0	0	0	305	0	0	0	0	0	4	0	0	0	 	0	0	96	0	0	0	0	0	0	0	100	0	13	326	0	280	0	376	0	376	0	376	0	41	0	51	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111066066061000000000	111066066	11	GREENE COUNTY	GREENE COUNTY LAW ENFORCEMENT CENTER	GREENSBORO	30642	9	5.5909	5.5377	52	0	0	0	52	0	2	0	2	0	0	50	0	2	0	0	0	0	0	52	0	0	0	22	0	8	0	14	0	30	0	15	0	15	0	0	0	52	0	0	0	50	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	52	0	0	0	0	0	0	0	0	0	 	0	0	14	0	0	0	0	0	0	0	14	0	13	85	0	78	0	120	1	120	1	0	9	21	1	18	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111067067060100000000	111067067	11	GWINNETT COUNTY	GWINNETT CO DEPARTMENT OF CORRECTIONS	LAWRENCEVILLE	30043	1	1.0113	1	521	0	11	0	532	0	45	1	2	0	0	513	0	8	0	0	0	0	0	521	0	0	0	521	0	0	0	521	0	0	0	0	0	0	0	0	0	521	0	226	0	250	0	40	1	0	0	0	0	0	0	5	0	 	0	0	0	1	521	0	0	0	0	0	45	0	0	0	 	0	0	121	0	0	0	0	0	0	0	166	0	11	542	0	521	0	800	0	800	0	800	0	36	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	28	0	0	0	39	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	 	0	0	11	0	6	0	5	0	0	0	0	0	11	0	11	0	0	0	11	0	103	0	21	0	124	0	1	2	0	0	0	2	0	0	0	0	50	0	78	0	42	0	3	0	1	0	39	0	0	0	11
111067067061000000000	111067067	11	GWINNETT COUNTY	GWINNETT COUNTY DETENTION CENTER	Lawrenceville	30043	1	1.0113	1	2712	0	0	0	2712	0	825	0	1	3	0	2370	0	342	0	0	0	0	0	2712	0	0	0	610	0	2	0	608	0	2102	0	2083	0	19	0	0	0	2712	0	723	0	1160	0	734	0	57	0	38	0	0	0	0	0	 	0	0	0	0	2712	0	0	0	0	0	12	0	0	0	 	0	0	210	0	0	0	7	0	0	0	229	0	17	2737	0	2677	0	3396	0	2996	0	2714	0	811	0	605	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	110	0	475	0	1	1	0	0	0	2	0	0	0	0	6	1	2	1	0	0	0	0	4	1	1	1	0	9	0
111069069060100000000	111069069	11	HALL COUNTY	HALL COUNTY CORRECTIONAL INSTITUTION	GAINESVILLE	30507	1	1.0113	1	224	0	0	0	224	0	0	0	2	0	0	224	0	0	0	0	0	0	0	224	0	0	0	224	0	0	0	224	0	0	0	0	0	0	0	0	0	224	0	105	0	119	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	224	0	0	0	0	0	0	0	0	0	 	0	0	147	0	0	0	0	0	0	0	147	0	30	224	0	217	0	240	0	240	0	240	0	26	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	13	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	9	0	40	0	2	0	0	0	0	2	0	0	0	0	5	0	34	0	7	0	1	0	1	0	0	0	0	0	0
111069069061000000000	111069069	11	HALL COUNTY	HALL COUNTY DETENTION CENTER	GAINESVILLE	31507	1	1.0113	1	1287	0	16	0	1303	0	76	0	2	0	0	1109	0	178	0	0	0	0	0	1287	0	0	0	383	0	0	0	383	0	904	0	461	0	4	0	439	0	1287	0	574	0	510	0	191	0	1	0	11	0	0	0	0	9	 	0	0	0	0	1287	0	37	0	0	0	0	9	0	0	 	0	8	65	0	4	0	439	0	0	0	545	0	12	1347	0	1229	0	1350	0	1350	0	1350	0	209	0	188	0	2	0	44	0	5	0	21	0	15	0	16	0	33	0	8	0	15	0	23	0	2	0	4	0	72	0	116	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	16	0	0	9	0	9	0	9	0	9	16	0	16	0	0	0	16	0	195	0	55	0	250	0	1	1	0	0	0	2	0	0	0	0	13	0	1	0	0	0	7	0	0	0	0	0	0	0	16
111072072060100000000	111072072	11	HARRIS COUNTY	HARRIS COUNTY PRISON	HAMILTON	31811	8	2.7519	2.7519	108	0	0	0	108	0	0	0	2	0	0	108	0	0	0	0	0	0	0	108	0	0	0	108	0	0	0	108	0	0	0	0	0	0	0	0	0	108	0	26	0	81	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	108	0	0	0	0	0	0	0	0	0	 	0	0	108	0	0	0	0	0	0	0	108	0	30	108	0	102	0	128	0	110	0	128	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111072072061000000000	111072072	11	HARRIS COUNTY	HARRIS COUNTY JAIL	HAMILTON	31811	8	2.7519	2.7519	93	0	0	0	93	0	3	0	1	1	0	86	0	6	0	1	0	0	0	93	0	1	0	10	0	0	0	10	0	83	0	72	0	10	0	1	0	93	0	39	0	48	0	5	0	0	0	1	0	0	0	0	0	 	0	0	0	0	93	0	7	0	0	0	3	0	0	0	US ARMY	1	0	10	0	0	0	1	0	0	0	22	0	30	93	0	90	0	100	0	100	0	100	0	8	0	8	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111075075062000000000	111075075	11	HENRY COUNTY	HENRY COUNTY	MCDONOUGH	30253	2	2.4167	2.4167	708	0	0	0	708	0	27	1	1	12	1	587	1	113	1	8	1	0	0	708	0	8	1	420	1	287	1	133	1	288	1	288	1	0	0	0	0	708	0	224	1	397	1	85	1	0	0	2	1	0	0	0	0	 	0	0	0	0	708	0	3	1	0	0	17	1	0	0	 	0	0	137	1	0	0	0	0	0	0	157	0	30	714	0	659	1	905	0	737	1	905	0	244	0	197	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111076076061000000000	111076076	11	HOUSTON COUNTY	HOUSTON COUNTY DETENTION CENTER	Perry	31069	7	1.4136	1.4136	571	0	0	9	571	0	33	0	1	2	0	483	0	88	0	0	0	0	0	571	0	0	0	194	0	0	9	0	9	377	0	0	9	0	9	0	9	571	0	242	1	329	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	571	0	0	9	0	9	0	9	0	9	 	0	9	63	0	0	8	1	0	0	8	64	0	10	585	0	520	0	668	0	506	0	668	0	176	0	115	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111077077061000000000	111077077	11	IRWIN COUNTY	IRWIN COUNTY DETENTION CENTER	OCILL	31774	3	4.2917	4.2917	546	0	0	0	546	0	0	9	2	0	0	495	0	51	0	0	0	0	0	546	0	0	0	12	0	0	0	12	0	534	0	534	0	0	0	0	0	546	0	222	0	306	0	15	0	0	0	2	0	0	0	0	0	 	0	0	1	0	546	0	345	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	345	0	2	610	0	555	1	1201	0	1201	0	1201	0	17	0	35	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
111078078060100000000	111078078	11	JACKSON COUNTY	JACKSON COUNTY CORRECTIONAL INSTITUTION	Jefferson	30549	7	1.4136	1.4136	171	0	0	0	171	0	0	0	2	0	0	171	0	0	0	0	0	0	0	171	0	0	0	171	0	0	0	171	0	0	0	0	0	0	0	0	0	171	0	77	0	93	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	171	0	0	0	0	0	0	0	0	0	 	0	0	171	0	0	0	0	0	0	0	171	0	30	171	0	170	0	174	0	174	0	174	0	6	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0
